"","gene","doid"
"5377","HGNC:10618","DOID:2945"
"5378","HGNC:10618","DOID:2945"
"5379","HGNC:10618","DOID:2945"
"5380","HGNC:10618","DOID:2945"
"5381","HGNC:16830","DOID:2957"
"5382","HGNC:17866","DOID:10825"
"5383","HGNC:1527","DOID:3459"
"5384","HGNC:10969","DOID:0050908"
"5385","HGNC:3676","DOID:10964"
"5386","HGNC:3327","DOID:2738"
"5387","HGNC:1331","DOID:12134"
"5388","HGNC:7176","DOID:0080207"
"5389","HGNC:5962","DOID:104"
"5390","HGNC:10848","DOID:0050784"
"5391","HGNC:7329","DOID:3459"
"5392","HGNC:7329","DOID:3459"
"5393","HGNC:391","DOID:8805"
"5394","HGNC:1932","DOID:10286"
"5395","HGNC:2514","DOID:3307"
"5396","HGNC:7175","DOID:1612"
"5397","HGNC:1603","DOID:4448"
"5398","HGNC:391","DOID:11054"
"5399","HGNC:15633","DOID:3082"
"5400","HGNC:8823","DOID:8552"
"5401","HGNC:3665","DOID:2671"
"5402","HGNC:6205","DOID:8567"
"5403","HGNC:5991","DOID:9744"
"5404","HGNC:5991","DOID:9744"
"5405","HGNC:6838","DOID:5082"
"5406","HGNC:1066","DOID:3748"
"5407","HGNC:10848","DOID:9253"
"5408","HGNC:4187","DOID:9351"
"5409","HGNC:6016","DOID:11123"
"5410","HGNC:1437","DOID:11400"
"5411","HGNC:11820","DOID:9744"
"5412","HGNC:29849","DOID:684"
"5413","HGNC:10642","DOID:1580"
"5414","HGNC:6000","DOID:11981"
"5415","HGNC:399","DOID:552"
"5416","HGNC:7010","DOID:3587"
"5417","HGNC:16066","DOID:0080547"
"5418","HGNC:6307","DOID:3908"
"5419","HGNC:6307","DOID:3908"
"5420","HGNC:11936","DOID:13767"
"5421","HGNC:6665","DOID:13641"
"5422","HGNC:5218","DOID:10652"
"5423","HGNC:11110","DOID:3717"
"5424","HGNC:11110","DOID:3717"
"5425","HGNC:5992","DOID:10652"
"5426","HGNC:1605","DOID:3744"
"5427","HGNC:4171","DOID:4467"
"5428","HGNC:990","DOID:10534"
"5429","HGNC:8583","DOID:14004"
"5430","HGNC:11755","DOID:2671"
"5431","HGNC:193","DOID:1793"
"5432","HGNC:8583","DOID:5520"
"5433","HGNC:10725","DOID:7148"
"5434","HGNC:14900","DOID:2841"
"5435","HGNC:14900","DOID:2841"
"5436","HGNC:10632","DOID:2945"
"5437","HGNC:10632","DOID:2945"
"5438","HGNC:10632","DOID:2945"
"5439","HGNC:10632","DOID:2945"
"5440","HGNC:1787","DOID:2154"
"5441","HGNC:3686","DOID:1612"
"5442","HGNC:1503","DOID:3328"
"5443","HGNC:3176","DOID:3770"
"5444","HGNC:3176","DOID:3770"
"5445","HGNC:10617","DOID:2841"
"5446","HGNC:2172","DOID:3070"
"5447","HGNC:11119","DOID:219"
"5448","HGNC:6381","DOID:5419"
"5449","HGNC:3544","DOID:3526"
"5450","HGNC:2978","DOID:684"
"5451","HGNC:6025","DOID:2957"
"5452","HGNC:644","DOID:0060074"
"5453","HGNC:1663","DOID:2224"
"5454","HGNC:6018","DOID:0050866"
"5455","HGNC:7808","DOID:1936"
"5456","HGNC:1033","DOID:9970"
"5457","HGNC:2514","DOID:4450"
"5458","HGNC:2514","DOID:4450"
"5459","HGNC:11103","DOID:684"
"5460","HGNC:4823","DOID:1099"
"5461","HGNC:5472","DOID:1697"
"5462","HGNC:10803","DOID:874"
"5463","HGNC:1541","DOID:9538"
"5464","HGNC:8941","DOID:1793"
"5465","HGNC:9204","DOID:4448"
"5466","HGNC:31604","DOID:0050860"
"5467","HGNC:886","DOID:1115"
"5468","HGNC:6207","DOID:11054"
"5469","HGNC:6207","DOID:11054"
"5470","HGNC:1736","DOID:3312"
"5471","HGNC:1764","DOID:3393"
"5472","HGNC:11919","DOID:9201"
"5473","HGNC:3535","DOID:2394"
"5474","HGNC:186","DOID:2957"
"5475","HGNC:13315","DOID:3083"
"5476","HGNC:3309","DOID:2224"
"5477","HGNC:3690","DOID:4006"
"5478","HGNC:3573","DOID:10652"
"5479","HGNC:6025","DOID:0050012"
"5480","HGNC:7166","DOID:10964"
"5481","HGNC:4964","DOID:1273"
"5482","HGNC:6016","DOID:4031"
"5483","HGNC:76","DOID:9256"
"5484","HGNC:17635","DOID:0080797"
"5485","HGNC:15582","DOID:9368"
"5486","HGNC:11823","DOID:8634"
"5487","HGNC:7176","DOID:14004"
"5488","HGNC:11246","DOID:5517"
"5489","HGNC:6943","DOID:3910"
"5490","HGNC:4601","DOID:0050784"
"5491","HGNC:399","DOID:576"
"5492","HGNC:19353","DOID:12858"
"5493","HGNC:2367","DOID:853"
"5494","HGNC:31538","DOID:4928"
"5495","HGNC:3544","DOID:557"
"5496","HGNC:6000","DOID:0080162"
"5497","HGNC:15917","DOID:9119"
"5498","HGNC:16830","DOID:526"
"5499","HGNC:610","DOID:9351"
"5500","HGNC:3433","DOID:2394"
"5501","HGNC:6000","DOID:3083"
"5502","HGNC:3432","DOID:5520"
"5503","HGNC:3176","DOID:13544"
"5504","HGNC:1604","DOID:4617"
"5505","HGNC:11773","DOID:1793"
"5506","HGNC:11773","DOID:1793"
"5507","HGNC:5466","DOID:1612"
"5508","HGNC:4922","DOID:10923"
"5509","HGNC:2681","DOID:10283"
"5510","HGNC:21528","DOID:3908"
"5511","HGNC:19077","DOID:635"
"5512","HGNC:6860","DOID:13208"
"5513","HGNC:1582","DOID:0050746"
"5514","HGNC:10659","DOID:9352"
"5515","HGNC:74","DOID:9119"
"5516","HGNC:74","DOID:9119"
"5517","HGNC:11766","DOID:114"
"5518","HGNC:5423","DOID:1883"
"5519","HGNC:3530","DOID:0080941"
"5520","HGNC:7176","DOID:1686"
"5521","HGNC:8893","DOID:1577"
"5522","HGNC:5438","DOID:10754"
"5523","HGNC:4910","DOID:0060074"
"5524","HGNC:172","DOID:1793"
"5525","HGNC:11364","DOID:234"
"5526","HGNC:7978","DOID:3082"
"5527","HGNC:17016","DOID:1612"
"5528","HGNC:1319","DOID:2841"
"5529","HGNC:17451","DOID:4483"
"5530","HGNC:11219","DOID:0111535"
"5531","HGNC:7218","DOID:874"
"5532","HGNC:6065","DOID:3308"
"5533","HGNC:5962","DOID:13636"
"5534","HGNC:289","DOID:5082"
"5535","HGNC:3527","DOID:0050908"
"5536","HGNC:11114","DOID:12858"
"5537","HGNC:640","DOID:8577"
"5538","HGNC:1606","DOID:3770"
"5539","HGNC:8031","DOID:0050848"
"5540","HGNC:785","DOID:2957"
"5541","HGNC:349","DOID:11714"
"5542","HGNC:6667","DOID:2987"
"5543","HGNC:6307","DOID:11054"
"5544","HGNC:16665","DOID:0060224"
"5545","HGNC:483","DOID:4362"
"5546","HGNC:286","DOID:8893"
"5547","HGNC:7166","DOID:10652"
"5548","HGNC:1605","DOID:1793"
"5549","HGNC:1318","DOID:3310"
"5550","HGNC:7809","DOID:1555"
"5551","HGNC:9393","DOID:11054"
"5552","HGNC:9393","DOID:11054"
"5553","HGNC:4893","DOID:9351"
"5554","HGNC:5962","DOID:1580"
"5555","HGNC:1528","DOID:0050865"
"5556","HGNC:5344","DOID:11714"
"5557","HGNC:5344","DOID:11714"
"5558","HGNC:3236","DOID:6432"
"5559","HGNC:6001","DOID:0080600"
"5560","HGNC:6001","DOID:0080600"
"5561","HGNC:31538","DOID:684"
"5562","HGNC:31538","DOID:684"
"5563","HGNC:3535","DOID:8577"
"5564","HGNC:5472","DOID:10456"
"5565","HGNC:1511","DOID:3908"
"5566","HGNC:1511","DOID:3908"
"5567","HGNC:6023","DOID:0080600"
"5568","HGNC:600","DOID:9352"
"5569","HGNC:600","DOID:9352"
"5570","HGNC:7166","DOID:11054"
"5571","HGNC:1527","DOID:8893"
"5572","HGNC:609","DOID:783"
"5573","HGNC:4947","DOID:526"
"5574","HGNC:634","DOID:1837"
"5575","HGNC:11920","DOID:4914"
"5576","HGNC:11059","DOID:0050865"
"5577","HGNC:1077","DOID:6432"
"5578","HGNC:1455","DOID:2394"
"5579","HGNC:11849","DOID:11168"
"5580","HGNC:4392","DOID:0080222"
"5581","HGNC:5464","DOID:3491"
"5582","HGNC:620","DOID:824"
"5583","HGNC:11936","DOID:12858"
"5584","HGNC:10618","DOID:9970"
"5585","HGNC:616","DOID:8947"
"5586","HGNC:1631","DOID:0050120"
"5587","HGNC:9122","DOID:10283"
"5588","HGNC:4713","DOID:3458"
"5589","HGNC:6371","DOID:10763"
"5590","HGNC:914","DOID:8622"
"5591","HGNC:9237","DOID:263"
"5592","HGNC:7127","DOID:11054"
"5593","HGNC:5438","DOID:11266"
"5594","HGNC:13178","DOID:3908"
"5595","HGNC:3535","DOID:3083"
"5596","HGNC:13203","DOID:9952"
"5597","HGNC:5472","DOID:0050784"
"5598","HGNC:5991","DOID:10459"
"5599","HGNC:4623","DOID:1037"
"5600","HGNC:11362","DOID:3314"
"5601","HGNC:10618","DOID:1564"
"5602","HGNC:5962","DOID:8947"
"5603","HGNC:5962","DOID:8947"
"5604","HGNC:5962","DOID:8947"
"5605","HGNC:5986","DOID:13406"
"5606","HGNC:5986","DOID:13406"
"5607","HGNC:1338","DOID:10652"
"5608","HGNC:1932","DOID:3770"
"5609","HGNC:2367","DOID:13276"
"5610","HGNC:19383","DOID:526"
"5611","HGNC:2707","DOID:11335"
"5612","HGNC:336","DOID:8805"
"5613","HGNC:7029","DOID:5577"
"5614","HGNC:2631","DOID:9352"
"5615","HGNC:1777","DOID:0050902"
"5616","HGNC:483","DOID:10652"
"5617","HGNC:10803","DOID:12120"
"5618","HGNC:10803","DOID:12120"
"5619","HGNC:6709","DOID:9744"
"5620","HGNC:3468","DOID:9074"
"5621","HGNC:3468","DOID:9074"
"5622","HGNC:550","DOID:9246"
"5623","HGNC:9599","DOID:0060074"
"5624","HGNC:7155","DOID:9074"
"5625","HGNC:9605","DOID:2999"
"5626","HGNC:603","DOID:9352"
"5627","HGNC:7166","DOID:11984"
"5628","HGNC:5028","DOID:11870"
"5629","HGNC:5986","DOID:8947"
"5630","HGNC:16466","DOID:3073"
"5631","HGNC:317","DOID:10283"
"5632","HGNC:51","DOID:3083"
"5633","HGNC:11148","DOID:3587"
"5634","HGNC:1071","DOID:182"
"5635","HGNC:4079","DOID:12849"
"5636","HGNC:1787","DOID:684"
"5637","HGNC:6081","DOID:8398"
"5638","HGNC:7978","DOID:1184"
"5639","HGNC:3026","DOID:14330"
"5640","HGNC:5973","DOID:3310"
"5641","HGNC:10619","DOID:1564"
"5642","HGNC:11760","DOID:14566"
"5643","HGNC:3388","DOID:10652"
"5644","HGNC:11723","DOID:10286"
"5645","HGNC:3819","DOID:6000"
"5646","HGNC:10786","DOID:14250"
"5647","HGNC:10617","DOID:13406"
"5648","HGNC:7176","DOID:7148"
"5649","HGNC:7137","DOID:14330"
"5650","HGNC:6018","DOID:0080743"
"5651","HGNC:16909","DOID:3908"
"5652","HGNC:8039","DOID:14330"
"5653","HGNC:2570","DOID:9637"
"5654","HGNC:4893","DOID:0080745"
"5655","HGNC:5028","DOID:12858"
"5656","HGNC:11850","DOID:5614"
"5657","HGNC:7512","DOID:1485"
"5658","HGNC:1689","DOID:1380"
"5659","HGNC:1876","DOID:9119"
"5660","HGNC:6367","DOID:4450"
"5661","HGNC:983","DOID:10763"
"5662","HGNC:5987","DOID:1485"
"5663","HGNC:7508","DOID:13406"
"5664","HGNC:610","DOID:0080162"
"5665","HGNC:10609","DOID:4483"
"5666","HGNC:14107","DOID:1612"
"5667","HGNC:14348","DOID:10652"
"5668","HGNC:6342","DOID:3082"
"5669","HGNC:5033","DOID:684"
"5670","HGNC:4827","DOID:14330"
"5671","HGNC:9040","DOID:1184"
"5672","HGNC:11766","DOID:3407"
"5673","HGNC:2730","DOID:0050866"
"5674","HGNC:4540","DOID:418"
"5675","HGNC:11784","DOID:10223"
"5676","HGNC:1748","DOID:10283"
"5677","HGNC:1748","DOID:10283"
"5678","HGNC:4910","DOID:11981"
"5679","HGNC:1784","DOID:8893"
"5680","HGNC:5464","DOID:0080038"
"5681","HGNC:7553","DOID:10283"
"5682","HGNC:609","DOID:1184"
"5683","HGNC:11141","DOID:1686"
"5684","HGNC:1338","DOID:3083"
"5685","HGNC:990","DOID:127"
"5686","HGNC:9031","DOID:1596"
"5687","HGNC:21689","DOID:10652"
"5688","HGNC:7562","DOID:11168"
"5689","HGNC:8602","DOID:10763"
"5690","HGNC:3676","DOID:9741"
"5691","HGNC:4852","DOID:2377"
"5692","HGNC:1499","DOID:4483"
"5693","HGNC:2514","DOID:2671"
"5694","HGNC:2514","DOID:2671"
"5695","HGNC:7230","DOID:3069"
"5696","HGNC:9437","DOID:332"
"5697","HGNC:3661","DOID:10126"
"5698","HGNC:3570","DOID:1612"
"5699","HGNC:5048","DOID:9256"
"5700","HGNC:2367","DOID:1596"
"5701","HGNC:7516","DOID:1485"
"5702","HGNC:7516","DOID:1485"
"5703","HGNC:1337","DOID:1612"
"5704","HGNC:24308","DOID:3907"
"5705","HGNC:1504","DOID:4450"
"5706","HGNC:391","DOID:1245"
"5707","HGNC:10625","DOID:4031"
"5708","HGNC:16066","DOID:684"
"5709","HGNC:4232","DOID:1793"
"5710","HGNC:16629","DOID:6000"
"5711","HGNC:31542","DOID:4947"
"5712","HGNC:16830","DOID:10534"
"5713","HGNC:6001","DOID:0060224"
"5714","HGNC:11920","DOID:2394"
"5715","HGNC:1578","DOID:3308"
"5716","HGNC:7176","DOID:13378"
"5717","HGNC:2509","DOID:8991"
"5718","HGNC:6623","DOID:9970"
"5719","HGNC:1705","DOID:6432"
"5720","HGNC:9052","DOID:10283"
"5721","HGNC:3685","DOID:2945"
"5722","HGNC:10637","DOID:437"
"5723","HGNC:3689","DOID:2671"
"5724","HGNC:6997","DOID:1324"
"5725","HGNC:18618","DOID:14330"
"5726","HGNC:7176","DOID:3083"
"5727","HGNC:6365","DOID:1612"
"5728","HGNC:6365","DOID:1612"
"5729","HGNC:9611","DOID:0060074"
"5730","HGNC:7173","DOID:10983"
"5731","HGNC:6783","DOID:2377"
"5732","HGNC:10802","DOID:1485"
"5733","HGNC:5962","DOID:8577"
"5734","HGNC:5962","DOID:8577"
"5735","HGNC:2509","DOID:4450"
"5736","HGNC:5154","DOID:5394"
"5737","HGNC:5466","DOID:8398"
"5738","HGNC:2434","DOID:13375"
"5739","HGNC:11936","DOID:2671"
"5740","HGNC:11936","DOID:2671"
"5741","HGNC:15962","DOID:3748"
"5742","HGNC:6065","DOID:4440"
"5743","HGNC:1653","DOID:4483"
"5744","HGNC:7884","DOID:2349"
"5745","HGNC:1957","DOID:3910"
"5746","HGNC:1957","DOID:3910"
"5747","HGNC:1773","DOID:4450"
"5748","HGNC:320","DOID:3083"
"5749","HGNC:31603","DOID:9351"
"5750","HGNC:5992","DOID:1184"
"5751","HGNC:2095","DOID:10652"
"5752","HGNC:5261","DOID:14250"
"5753","HGNC:17635","DOID:8469"
"5754","HGNC:5344","DOID:9351"
"5755","HGNC:10761","DOID:12858"
"5756","HGNC:4172","DOID:2841"
"5757","HGNC:3690","DOID:11054"
"5758","HGNC:9051","DOID:2945"
"5759","HGNC:2466","DOID:9952"
"5760","HGNC:1119","DOID:0050866"
"5761","HGNC:7176","DOID:7693"
"5762","HGNC:17635","DOID:684"
"5763","HGNC:17635","DOID:684"
"5764","HGNC:10618","DOID:13241"
"5765","HGNC:31538","DOID:9261"
"5766","HGNC:5986","DOID:12361"
"5767","HGNC:7376","DOID:2945"
"5768","HGNC:11821","DOID:14004"
"5769","HGNC:1604","DOID:3310"
"5770","HGNC:6015","DOID:4947"
"5771","HGNC:5992","DOID:13241"
"5772","HGNC:5472","DOID:12689"
"5773","HGNC:11920","DOID:7148"
"5774","HGNC:31586","DOID:6000"
"5775","HGNC:2046","DOID:1793"
"5776","HGNC:590","DOID:4362"
"5777","HGNC:11364","DOID:0050156"
"5778","HGNC:11727","DOID:11054"
"5779","HGNC:11727","DOID:11054"
"5780","HGNC:11766","DOID:8552"
"5781","HGNC:3587","DOID:0050865"
"5782","HGNC:23145","DOID:9352"
"5783","HGNC:9858","DOID:1909"
"5784","HGNC:3560","DOID:10283"
"5785","HGNC:429","DOID:8893"
"5786","HGNC:9692","DOID:1003"
"5787","HGNC:3685","DOID:8577"
"5788","HGNC:29484","DOID:684"
"5789","HGNC:7782","DOID:9675"
"5790","HGNC:11653","DOID:9119"
"5791","HGNC:7515","DOID:8463"
"5792","HGNC:4713","DOID:2893"
"5793","HGNC:7173","DOID:0080933"
"5794","HGNC:1693","DOID:526"
"5795","HGNC:3123","DOID:3007"
"5796","HGNC:3676","DOID:83"
"5797","HGNC:3416","DOID:10763"
"5798","HGNC:7107","DOID:13949"
"5799","HGNC:10643","DOID:0050848"
"5800","HGNC:4567","DOID:1107"
"5801","HGNC:8583","DOID:1686"
"5802","HGNC:2707","DOID:13141"
"5803","HGNC:3467","DOID:1612"
"5804","HGNC:2432","DOID:1612"
"5805","HGNC:1607","DOID:0050486"
"5806","HGNC:795","DOID:10652"
"5807","HGNC:11766","DOID:8472"
"5808","HGNC:1516","DOID:1793"
"5809","HGNC:19989","DOID:3910"
"5810","HGNC:5464","DOID:11612"
"5811","HGNC:9585","DOID:2512"
"5812","HGNC:11633","DOID:9256"
"5813","HGNC:11633","DOID:9256"
"5814","HGNC:9122","DOID:1612"
"5815","HGNC:6526","DOID:3827"
"5816","HGNC:5981","DOID:8893"
"5817","HGNC:4232","DOID:12842"
"5818","HGNC:704","DOID:10534"
"5819","HGNC:1784","DOID:0060074"
"5820","HGNC:600","DOID:6000"
"5821","HGNC:11784","DOID:1875"
"5822","HGNC:847","DOID:10825"
"5823","HGNC:31532","DOID:13608"
"5824","HGNC:2730","DOID:0050156"
"5825","HGNC:11935","DOID:10652"
"5826","HGNC:10939","DOID:4752"
"5827","HGNC:9040","DOID:3526"
"5828","HGNC:2730","DOID:3070"
"5829","HGNC:6156","DOID:11266"
"5830","HGNC:5975","DOID:0050866"
"5831","HGNC:31542","DOID:1936"
"5832","HGNC:1663","DOID:10923"
"5833","HGNC:18039","DOID:11054"
"5834","HGNC:13723","DOID:1612"
"5835","HGNC:10621","DOID:106"
"5836","HGNC:11730","DOID:3307"
"5837","HGNC:8824","DOID:8544"
"5838","HGNC:5977","DOID:3454"
"5839","HGNC:2197","DOID:783"
"5840","HGNC:9884","DOID:4440"
"5841","HGNC:1516","DOID:3083"
"5842","HGNC:9052","DOID:3070"
"5843","HGNC:1071","DOID:1612"
"5844","HGNC:6844","DOID:3717"
"5845","HGNC:11919","DOID:3310"
"5846","HGNC:6922","DOID:9182"
"5847","HGNC:7230","DOID:10652"
"5848","HGNC:2097","DOID:1682"
"5849","HGNC:5438","DOID:1883"
"5850","HGNC:17635","DOID:2957"
"5851","HGNC:16971","DOID:4450"
"5852","HGNC:3115","DOID:3070"
"5853","HGNC:1628","DOID:9744"
"5854","HGNC:3763","DOID:8893"
"5855","HGNC:15633","DOID:8991"
"5856","HGNC:3430","DOID:0050866"
"5857","HGNC:2527","DOID:11054"
"5858","HGNC:11730","DOID:1883"
"5859","HGNC:6000","DOID:4195"
"5860","HGNC:983","DOID:1307"
"5861","HGNC:6361","DOID:10283"
"5862","HGNC:7989","DOID:4362"
"5863","HGNC:484","DOID:10286"
"5864","HGNC:10630","DOID:12120"
"5865","HGNC:2731","DOID:10534"
"5866","HGNC:4739","DOID:0050866"
"5867","HGNC:1338","DOID:2841"
"5868","HGNC:17866","DOID:1591"
"5869","HGNC:289","DOID:3829"
"5870","HGNC:1700","DOID:2378"
"5871","HGNC:2185","DOID:3910"
"5872","HGNC:14063","DOID:3627"
"5873","HGNC:26945","DOID:769"
"5874","HGNC:6770","DOID:4362"
"5875","HGNC:5438","DOID:12361"
"5876","HGNC:11026","DOID:3910"
"5877","HGNC:795","DOID:526"
"5878","HGNC:8824","DOID:1074"
"5879","HGNC:1592","DOID:11166"
"5880","HGNC:31501","DOID:1324"
"5881","HGNC:8760","DOID:684"
"5882","HGNC:4510","DOID:3113"
"5883","HGNC:11936","DOID:1793"
"5884","HGNC:11935","DOID:1168"
"5885","HGNC:6059","DOID:635"
"5886","HGNC:3531","DOID:0080630"
"5887","HGNC:31586","DOID:12205"
"5888","HGNC:10783","DOID:4467"
"5889","HGNC:5464","DOID:12689"
"5890","HGNC:2976","DOID:288"
"5891","HGNC:6018","DOID:12361"
"5892","HGNC:21163","DOID:3905"
"5893","HGNC:5241","DOID:2377"
"5894","HGNC:3123","DOID:3008"
"5895","HGNC:40","DOID:526"
"5896","HGNC:7029","DOID:3008"
"5897","HGNC:10625","DOID:2841"
"5898","HGNC:1033","DOID:987"
"5899","HGNC:5344","DOID:3904"
"5900","HGNC:25657","DOID:3908"
"5901","HGNC:842","DOID:4467"
"5902","HGNC:1876","DOID:0050156"
"5903","HGNC:7176","DOID:9970"
"5904","HGNC:3541","DOID:9352"
"5905","HGNC:11935","DOID:1485"
"5906","HGNC:7808","DOID:2921"
"5907","HGNC:2730","DOID:684"
"5908","HGNC:1527","DOID:418"
"5909","HGNC:10783","DOID:3910"
"5910","HGNC:5986","DOID:0050120"
"5911","HGNC:1585","DOID:3008"
"5912","HGNC:1571","DOID:3587"
"5913","HGNC:7773","DOID:12689"
"5914","HGNC:13633","DOID:12361"
"5915","HGNC:13633","DOID:12361"
"5916","HGNC:6001","DOID:2055"
"5917","HGNC:7849","DOID:1749"
"5918","HGNC:3176","DOID:6000"
"5919","HGNC:429","DOID:8778"
"5920","HGNC:10848","DOID:1312"
"5921","HGNC:6000","DOID:13406"
"5922","HGNC:3676","DOID:1380"
"5923","HGNC:11865","DOID:9952"
"5924","HGNC:9253","DOID:9261"
"5925","HGNC:2707","DOID:11400"
"5926","HGNC:17933","DOID:4467"
"5927","HGNC:3443","DOID:869"
"5928","HGNC:259","DOID:7693"
"5929","HGNC:6018","DOID:11247"
"5930","HGNC:6018","DOID:11247"
"5931","HGNC:10630","DOID:418"
"5932","HGNC:11364","DOID:1040"
"5933","HGNC:14107","DOID:10283"
"5934","HGNC:6018","DOID:1924"
"5935","HGNC:31586","DOID:11516"
"5936","HGNC:11849","DOID:2841"
"5937","HGNC:3702","DOID:11984"
"5938","HGNC:1569","DOID:11981"
"5939","HGNC:3676","DOID:9352"
"5940","HGNC:7059","DOID:1793"
"5941","HGNC:17635","DOID:11166"
"5942","HGNC:1628","DOID:2945"
"5943","HGNC:11784","DOID:8778"
"5944","HGNC:5467","DOID:9538"
"5945","HGNC:7668","DOID:10283"
"5946","HGNC:7873","DOID:1793"
"5947","HGNC:8760","DOID:8991"
"5948","HGNC:2505","DOID:3083"
"5949","HGNC:3309","DOID:8997"
"5950","HGNC:14900","DOID:4483"
"5951","HGNC:11730","DOID:9952"
"5952","HGNC:6018","DOID:12895"
"5953","HGNC:1043","DOID:0111253"
"5954","HGNC:1338","DOID:4483"
"5955","HGNC:1787","DOID:8719"
"5956","HGNC:9451","DOID:10772"
"5957","HGNC:3423","DOID:9415"
"5958","HGNC:7940","DOID:10923"
"5959","HGNC:11935","DOID:10223"
"5960","HGNC:5962","DOID:4362"
"5961","HGNC:2976","DOID:5419"
"5962","HGNC:6325","DOID:0110042"
"5963","HGNC:2434","DOID:2841"
"5964","HGNC:603","DOID:9351"
"5965","HGNC:14129","DOID:3748"
"5966","HGNC:10618","DOID:4449"
"5967","HGNC:10618","DOID:4449"
"5968","HGNC:1318","DOID:5162"
"5969","HGNC:2367","DOID:0060224"
"5970","HGNC:2367","DOID:0060224"
"5971","HGNC:4601","DOID:2378"
"5972","HGNC:31579","DOID:0060643"
"5973","HGNC:11103","DOID:5485"
"5974","HGNC:6844","DOID:2876"
"5975","HGNC:886","DOID:1799"
"5976","HGNC:4853","DOID:10534"
"5977","HGNC:610","DOID:784"
"5978","HGNC:333","DOID:2377"
"5979","HGNC:9053","DOID:1287"
"5980","HGNC:6374","DOID:1883"
"5981","HGNC:8023","DOID:3083"
"5982","HGNC:10499","DOID:11054"
"5983","HGNC:2367","DOID:12683"
"5984","HGNC:10634","DOID:823"
"5985","HGNC:6407","DOID:4450"
"5986","HGNC:3238","DOID:6432"
"5987","HGNC:31562","DOID:4947"
"5988","HGNC:5238","DOID:7148"
"5989","HGNC:3432","DOID:4362"
"5990","HGNC:6667","DOID:8725"
"5991","HGNC:7849","DOID:4450"
"5992","HGNC:7107","DOID:9074"
"5993","HGNC:8614","DOID:10652"
"5994","HGNC:1541","DOID:9256"
"5995","HGNC:9204","DOID:2355"
"5996","HGNC:18734","DOID:332"
"5997","HGNC:3238","DOID:1749"
"5998","HGNC:10632","DOID:12375"
"5999","HGNC:5464","DOID:2349"
"6000","HGNC:20389","DOID:114"
"6001","HGNC:6240","DOID:6000"
"6002","HGNC:1785","DOID:3908"
"6003","HGNC:5475","DOID:127"
"6004","HGNC:1583","DOID:2999"
"6005","HGNC:11850","DOID:4481"
"6006","HGNC:11850","DOID:4481"
"6007","HGNC:5144","DOID:12858"
"6008","HGNC:11848","DOID:8534"
"6009","HGNC:609","DOID:9970"
"6010","HGNC:15631","DOID:11168"
"6011","HGNC:11364","DOID:3319"
"6012","HGNC:14986","DOID:10652"
"6013","HGNC:1095","DOID:2945"
"6014","HGNC:6922","DOID:2297"
"6015","HGNC:9588","DOID:1470"
"6016","HGNC:10661","DOID:5844"
"6017","HGNC:11026","DOID:0050865"
"6018","HGNC:3113","DOID:3068"
"6019","HGNC:934","DOID:9255"
"6020","HGNC:22978","DOID:11054"
"6021","HGNC:31586","DOID:8778"
"6022","HGNC:13633","DOID:9120"
"6023","HGNC:436","DOID:10459"
"6024","HGNC:1504","DOID:1612"
"6025","HGNC:1504","DOID:1612"
"6026","HGNC:1700","DOID:7148"
"6027","HGNC:2591","DOID:0050891"
"6028","HGNC:4947","DOID:3312"
"6029","HGNC:3363","DOID:10591"
"6030","HGNC:1133","DOID:0080600"
"6031","HGNC:1604","DOID:1555"
"6032","HGNC:19157","DOID:750"
"6033","HGNC:259","DOID:8947"
"6034","HGNC:6000","DOID:783"
"6035","HGNC:2197","DOID:8577"
"6036","HGNC:13633","DOID:8947"
"6037","HGNC:5209","DOID:9352"
"6038","HGNC:5472","DOID:11054"
"6039","HGNC:11602","DOID:2394"
"6040","HGNC:17376","DOID:1040"
"6041","HGNC:4170","DOID:0050908"
"6042","HGNC:4170","DOID:0050908"
"6043","HGNC:3364","DOID:5082"
"6044","HGNC:16830","DOID:219"
"6045","HGNC:6881","DOID:684"
"6046","HGNC:2514","DOID:1324"
"6047","HGNC:6342","DOID:5389"
"6048","HGNC:3819","DOID:684"
"6049","HGNC:6040","DOID:10283"
"6050","HGNC:6040","DOID:10283"
"6051","HGNC:2561","DOID:8577"
"6052","HGNC:11098","DOID:10283"
"6053","HGNC:6018","DOID:10873"
"6054","HGNC:2527","DOID:9352"
